image,pokemon_name,type1,type2
bewear__0017.png,bewear,normal,fighting
bewear__0018.png,bewear,normal,fighting
bewear__0019.png,bewear,normal,fighting
bewear__0020.png,bewear,normal,fighting
bewear__0021.png,bewear,normal,fighting
bibarel__0000.png,bibarel,normal,water
bibarel__0001.png,bibarel,normal,water
bibarel__0002.png,bibarel,normal,water
bibarel__0003.png,bibarel,normal,water
bibarel__0004.png,bibarel,normal,water
bibarel__0005.png,bibarel,normal,water
bibarel__0006.png,bibarel,normal,water
bibarel__0007.png,bibarel,normal,water
bibarel__0008.png,bibarel,normal,water
bibarel__0009.png,bibarel,normal,water
bibarel__0010.png,bibarel,normal,water
bibarel__0011.png,bibarel,normal,water
bibarel__0012.png,bibarel,normal,water
bibarel__0013.png,bibarel,normal,water
bibarel__0014.png,bibarel,normal,water
bibarel__0015.png,bibarel,normal,water
bidoof__0000.png,bidoof,normal,
bidoof__0001.png,bidoof,normal,
bidoof__0002.png,bidoof,normal,
bidoof__0003.png,bidoof,normal,
bidoof__0004.png,bidoof,normal,
bidoof__0005.png,bidoof,normal,
bidoof__0006.png,bidoof,normal,
bidoof__0007.png,bidoof,normal,
bidoof__0008.png,bidoof,normal,
bidoof__0009.png,bidoof,normal,
bidoof__0010.png,bidoof,normal,
bidoof__0011.png,bidoof,normal,
bidoof__0012.png,bidoof,normal,
bidoof__0013.png,bidoof,normal,
bidoof__0014.png,bidoof,normal,
bidoof__0015.png,bidoof,normal,
bidoof__0016.png,bidoof,normal,
bidoof__0017.png,bidoof,normal,
bisharp__0000.png,bisharp,dark,steel
bisharp__0001.png,bisharp,dark,steel
bisharp__0002.png,bisharp,dark,steel
bisharp__0003.png,bisharp,dark,steel
bisharp__0004.png,bisharp,dark,steel
bisharp__0005.png,bisharp,dark,steel
bisharp__0006.png,bisharp,dark,steel
bisharp__0007.png,bisharp,dark,steel
bisharp__0008.png,bisharp,dark,steel
bisharp__0009.png,bisharp,dark,steel
bisharp__0010.png,bisharp,dark,steel
bisharp__0011.png,bisharp,dark,steel
bisharp__0012.png,bisharp,dark,steel
bisharp__0013.png,bisharp,dark,steel
bisharp__0014.png,bisharp,dark,steel
bisharp__0015.png,bisharp,dark,steel
bisharp__0016.png,bisharp,dark,steel
bisharp__0017.png,bisharp,dark,steel
bisharp__0018.png,bisharp,dark,steel
bisharp__0019.png,bisharp,dark,steel
bisharp__0020.png,bisharp,dark,steel
bisharp__0021.png,bisharp,dark,steel
blastoise__0000.png,blastoise,water,
blastoise__0001.png,blastoise,water,
blastoise__0002.png,blastoise,water,
blastoise__0003.png,blastoise,water,
blastoise__0004.png,blastoise,water,
blastoise__0005.png,blastoise,water,
blastoise__0006.png,blastoise,water,
blastoise__0007.png,blastoise,water,
blastoise__0008.png,blastoise,water,
blastoise__0009.png,blastoise,water,
blastoise__0010.png,blastoise,water,
blastoise__0011.png,blastoise,water,
blastoise__0012.png,blastoise,water,
blastoise__0013.png,blastoise,water,
blastoise__0014.png,blastoise,water,
blastoise__0015.png,blastoise,water,
blastoise__0016.png,blastoise,water,
blastoise__0017.png,blastoise,water,
blastoise__0018.png,blastoise,water,
blastoise__0019.png,blastoise,water,
blastoise__0020.png,blastoise,water,
blastoise__0021.png,blastoise,water,
blastoise__0022.png,blastoise,water,
blastoise__0023.png,blastoise,water,
blastoise__0024.png,blastoise,water,
blastoise__0025.png,blastoise,water,
blastoise__0026.png,blastoise,water,
blastoise__0027.png,blastoise,water,
blastoise__0028.png,blastoise,water,
blastoise__0029.png,blastoise,water,
blastoise__0030.png,blastoise,water,
blastoise__0031.png,blastoise,water,
blastoise__0032.png,blastoise,water,
blastoise__0033.png,blastoise,water,
blastoise__0034.png,blastoise,water,
blastoise__0035.png,blastoise,water,
blastoise__0036.png,blastoise,water,
blaziken__0000.png,blaziken,fire,fighting
blaziken__0001.png,blaziken,fire,fighting
blaziken__0002.png,blaziken,fire,fighting
blaziken__0003.png,blaziken,fire,fighting
blaziken__0004.png,blaziken,fire,fighting
blaziken__0005.png,blaziken,fire,fighting
blaziken__0006.png,blaziken,fire,fighting
blaziken__0007.png,blaziken,fire,fighting
blaziken__0008.png,blaziken,fire,fighting
blaziken__0009.png,blaziken,fire,fighting
blaziken__0010.png,blaziken,fire,fighting
blaziken__0011.png,blaziken,fire,fighting
blaziken__0012.png,blaziken,fire,fighting
blaziken__0013.png,blaziken,fire,fighting
blaziken__0014.png,blaziken,fire,fighting
blaziken__0015.png,blaziken,fire,fighting
blaziken__0016.png,blaziken,fire,fighting
blaziken__0017.png,blaziken,fire,fighting
blaziken__0018.png,blaziken,fire,fighting
blaziken__0019.png,blaziken,fire,fighting
blaziken__0020.png,blaziken,fire,fighting
blaziken__0021.png,blaziken,fire,fighting
blissey__0000.png,blissey,normal,
blissey__0001.png,blissey,normal,
blissey__0002.png,blissey,normal,
blissey__0003.png,blissey,normal,
blissey__0004.png,blissey,normal,
blissey__0005.png,blissey,normal,
blissey__0006.png,blissey,normal,
blissey__0007.png,blissey,normal,
blissey__0008.png,blissey,normal,
blissey__0009.png,blissey,normal,
blissey__0010.png,blissey,normal,
blissey__0011.png,blissey,normal,
blissey__0012.png,blissey,normal,
blissey__0013.png,blissey,normal,
blissey__0014.png,blissey,normal,
blissey__0015.png,blissey,normal,
blissey__0016.png,blissey,normal,
blissey__0017.png,blissey,normal,
blissey__0018.png,blissey,normal,
blissey__0019.png,blissey,normal,
blissey__0020.png,blissey,normal,
blissey__0021.png,blissey,normal,
blissey__0022.png,blissey,normal,
blissey__0023.png,blissey,normal,
blissey__0024.png,blissey,normal,
blissey__0025.png,blissey,normal,
blissey__0026.png,blissey,normal,
blissey__0027.png,blissey,normal,
blissey__0028.png,blissey,normal,
blissey__0029.png,blissey,normal,
blissey__0030.png,blissey,normal,
blissey__0031.png,blissey,normal,
bonsly__0000.png,bonsly,rock,
bonsly__0001.png,bonsly,rock,
bonsly__0002.png,bonsly,rock,
bonsly__0003.png,bonsly,rock,
bonsly__0004.png,bonsly,rock,
bonsly__0005.png,bonsly,rock,
bonsly__0006.png,bonsly,rock,
bonsly__0007.png,bonsly,rock,
bonsly__0008.png,bonsly,rock,
bonsly__0009.png,bonsly,rock,
bonsly__0010.png,bonsly,rock,
bonsly__0011.png,bonsly,rock,
bonsly__0012.png,bonsly,rock,
bonsly__0013.png,bonsly,rock,
braixen__0000.png,braixen,fire,
braixen__0001.png,braixen,fire,
braixen__0002.png,braixen,fire,
braixen__0003.png,braixen,fire,
braixen__0004.png,braixen,fire,
braixen__0005.png,braixen,fire,
braixen__0006.png,braixen,fire,
braixen__0007.png,braixen,fire,
braixen__0008.png,braixen,fire,
braixen__0009.png,braixen,fire,
braixen__0010.png,braixen,fire,
braixen__0011.png,braixen,fire,
braixen__0012.png,braixen,fire,
braixen__0013.png,braixen,fire,
braixen__0014.png,braixen,fire,
braixen__0015.png,braixen,fire,
braixen__0016.png,braixen,fire,
braixen__0017.png,braixen,fire,
braixen__0018.png,braixen,fire,
braixen__0019.png,braixen,fire,
braixen__0020.png,braixen,fire,
braixen__0021.png,braixen,fire,
braixen__0022.png,braixen,fire,
braixen__0023.png,braixen,fire,
braixen__0024.png,braixen,fire,
braixen__0025.png,braixen,fire,
braixen__0026.png,braixen,fire,
braixen__0027.png,braixen,fire,
braixen__0028.png,braixen,fire,
braixen__0029.png,braixen,fire,
braixen__0030.png,braixen,fire,
braixen__0031.png,braixen,fire,
braixen__0032.png,braixen,fire,
braixen__0033.png,braixen,fire,
braixen__0034.png,braixen,fire,
braixen__0035.png,braixen,fire,
braixen__0036.png,braixen,fire,
braixen__0037.png,braixen,fire,
breloom__0000.png,breloom,grass,fighting
breloom__0001.png,breloom,grass,fighting
breloom__0002.png,breloom,grass,fighting
breloom__0003.png,breloom,grass,fighting
breloom__0004.png,breloom,grass,fighting
breloom__0005.png,breloom,grass,fighting
breloom__0006.png,breloom,grass,fighting
breloom__0007.png,breloom,grass,fighting
breloom__0008.png,breloom,grass,fighting
breloom__0009.png,breloom,grass,fighting
breloom__0010.png,breloom,grass,fighting
breloom__0011.png,breloom,grass,fighting
breloom__0012.png,breloom,grass,fighting
breloom__0013.png,breloom,grass,fighting
breloom__0014.png,breloom,grass,fighting
breloom__0015.png,breloom,grass,fighting
breloom__0016.png,breloom,grass,fighting
breloom__0017.png,breloom,grass,fighting
breloom__0018.png,breloom,grass,fighting
breloom__0019.png,breloom,grass,fighting
breloom__0020.png,breloom,grass,fighting
bruxish__0000.png,bruxish,water,psychic
bruxish__0001.png,bruxish,water,psychic
bruxish__0002.png,bruxish,water,psychic
bruxish__0003.png,bruxish,water,psychic
bruxish__0004.png,bruxish,water,psychic
bruxish__0005.png,bruxish,water,psychic
bruxish__0006.png,bruxish,water,psychic
bruxish__0007.png,bruxish,water,psychic
bruxish__0008.png,bruxish,water,psychic
bruxish__0009.png,bruxish,water,psychic
bruxish__0010.png,bruxish,water,psychic
bruxish__0011.png,bruxish,water,psychic
bruxish__0012.png,bruxish,water,psychic
bruxish__0013.png,bruxish,water,psychic
bruxish__0014.png,bruxish,water,psychic
bruxish__0015.png,bruxish,water,psychic
bruxish__0016.png,bruxish,water,psychic
bruxish__0017.png,bruxish,water,psychic
budew__0000.png,budew,grass,poison
budew__0001.png,budew,grass,poison
budew__0002.png,budew,grass,poison
budew__0003.png,budew,grass,poison
budew__0004.png,budew,grass,poison
budew__0005.png,budew,grass,poison
budew__0006.png,budew,grass,poison
budew__0007.png,budew,grass,poison
budew__0008.png,budew,grass,poison
budew__0009.png,budew,grass,poison
budew__0010.png,budew,grass,poison
budew__0011.png,budew,grass,poison
budew__0012.png,budew,grass,poison
budew__0013.png,budew,grass,poison
budew__0014.png,budew,grass,poison
budew__0015.png,budew,grass,poison
bulbasaur__0000.png,bulbasaur,grass,poison
bulbasaur__0001.png,bulbasaur,grass,poison
bulbasaur__0002.png,bulbasaur,grass,poison
bulbasaur__0003.png,bulbasaur,grass,poison
bulbasaur__0004.png,bulbasaur,grass,poison
bulbasaur__0005.png,bulbasaur,grass,poison
bulbasaur__0006.png,bulbasaur,grass,poison
bulbasaur__0007.png,bulbasaur,grass,poison
bulbasaur__0008.png,bulbasaur,grass,poison
bulbasaur__0009.png,bulbasaur,grass,poison
bulbasaur__0010.png,bulbasaur,grass,poison
bulbasaur__0011.png,bulbasaur,grass,poison
bulbasaur__0012.png,bulbasaur,grass,poison
bulbasaur__0013.png,bulbasaur,grass,poison
bulbasaur__0014.png,bulbasaur,grass,poison
bulbasaur__0015.png,bulbasaur,grass,poison
bulbasaur__0016.png,bulbasaur,grass,poison
bulbasaur__0017.png,bulbasaur,grass,poison
bulbasaur__0018.png,bulbasaur,grass,poison
bulbasaur__0019.png,bulbasaur,grass,poison
bulbasaur__0020.png,bulbasaur,grass,poison
bulbasaur__0021.png,bulbasaur,grass,poison
bulbasaur__0022.png,bulbasaur,grass,poison
bulbasaur__0023.png,bulbasaur,grass,poison
bulbasaur__0024.png,bulbasaur,grass,poison
bulbasaur__0025.png,bulbasaur,grass,poison
bulbasaur__0026.png,bulbasaur,grass,poison
bulbasaur__0027.png,bulbasaur,grass,poison
bulbasaur__0028.png,bulbasaur,grass,poison
bulbasaur__0029.png,bulbasaur,grass,poison
bulbasaur__0030.png,bulbasaur,grass,poison
bulbasaur__0031.png,bulbasaur,grass,poison
bulbasaur__0032.png,bulbasaur,grass,poison
bulbasaur__0033.png,bulbasaur,grass,poison
bulbasaur__0034.png,bulbasaur,grass,poison
bulbasaur__0035.png,bulbasaur,grass,poison
bulbasaur__0036.png,bulbasaur,grass,poison
bulbasaur__0037.png,bulbasaur,grass,poison
bulbasaur__0038.png,bulbasaur,grass,poison
bulbasaur__0039.png,bulbasaur,grass,poison
bulbasaur__0040.png,bulbasaur,grass,poison
buneary__0000.png,buneary,normal,
buneary__0001.png,buneary,normal,
buneary__0002.png,buneary,normal,
buneary__0003.png,buneary,normal,
buneary__0004.png,buneary,normal,
buneary__0005.png,buneary,normal,
buneary__0006.png,buneary,normal,
buneary__0007.png,buneary,normal,
buneary__0008.png,buneary,normal,
buneary__0009.png,buneary,normal,
buneary__0010.png,buneary,normal,
buneary__0011.png,buneary,normal,
buneary__0012.png,buneary,normal,
buneary__0013.png,buneary,normal,
buneary__0014.png,buneary,normal,
buneary__0015.png,buneary,normal,
buneary__0016.png,buneary,normal,
buneary__0017.png,buneary,normal,
buneary__0018.png,buneary,normal,
buneary__0019.png,buneary,normal,
buneary__0020.png,buneary,normal,
buneary__0021.png,buneary,normal,
buneary__0022.png,buneary,normal,
butterfree__0000.png,butterfree,bug,flying
butterfree__0001.png,butterfree,bug,flying
butterfree__0002.png,butterfree,bug,flying
butterfree__0003.png,butterfree,bug,flying
butterfree__0004.png,butterfree,bug,flying
butterfree__0005.png,butterfree,bug,flying
butterfree__0006.png,butterfree,bug,flying
butterfree__0007.png,butterfree,bug,flying
butterfree__0008.png,butterfree,bug,flying
butterfree__0009.png,butterfree,bug,flying
butterfree__0010.png,butterfree,bug,flying
butterfree__0011.png,butterfree,bug,flying
butterfree__0012.png,butterfree,bug,flying
butterfree__0013.png,butterfree,bug,flying
butterfree__0014.png,butterfree,bug,flying
butterfree__0015.png,butterfree,bug,flying
butterfree__0016.png,butterfree,bug,flying
butterfree__0017.png,butterfree,bug,flying
butterfree__0018.png,butterfree,bug,flying
butterfree__0019.png,butterfree,bug,flying
butterfree__0020.png,butterfree,bug,flying
butterfree__0021.png,butterfree,bug,flying
butterfree__0022.png,butterfree,bug,flying
cacnea__0000.png,cacnea,grass,
cacnea__0001.png,cacnea,grass,
cacnea__0002.png,cacnea,grass,
cacnea__0003.png,cacnea,grass,
cacnea__0004.png,cacnea,grass,
cacnea__0005.png,cacnea,grass,
cacnea__0006.png,cacnea,grass,
cacnea__0007.png,cacnea,grass,
cacnea__0008.png,cacnea,grass,
cacnea__0009.png,cacnea,grass,
cacnea__0010.png,cacnea,grass,
cacnea__0011.png,cacnea,grass,
cacnea__0012.png,cacnea,grass,
cacnea__0013.png,cacnea,grass,
cacnea__0014.png,cacnea,grass,
cacnea__0015.png,cacnea,grass,
cacnea__0016.png,cacnea,grass,
cacturne__0000.png,cacturne,grass,dark
cacturne__0001.png,cacturne,grass,dark
cacturne__0002.png,cacturne,grass,dark
cacturne__0003.png,cacturne,grass,dark
cacturne__0004.png,cacturne,grass,dark
cacturne__0005.png,cacturne,grass,dark
cacturne__0006.png,cacturne,grass,dark
cacturne__0007.png,cacturne,grass,dark
cacturne__0008.png,cacturne,grass,dark
cacturne__0009.png,cacturne,grass,dark
cacturne__0010.png,cacturne,grass,dark
cacturne__0011.png,cacturne,grass,dark
cacturne__0012.png,cacturne,grass,dark
cacturne__0013.png,cacturne,grass,dark
cacturne__0014.png,cacturne,grass,dark
cacturne__0015.png,cacturne,grass,dark
cacturne__0016.png,cacturne,grass,dark
camerupt__0000.png,camerupt,fire,ground
camerupt__0001.png,camerupt,fire,ground
camerupt__0002.png,camerupt,fire,ground
camerupt__0003.png,camerupt,fire,ground
camerupt__0004.png,camerupt,fire,ground
camerupt__0005.png,camerupt,fire,ground
camerupt__0006.png,camerupt,fire,ground
camerupt__0007.png,camerupt,fire,ground
camerupt__0008.png,camerupt,fire,ground
camerupt__0009.png,camerupt,fire,ground
camerupt__0010.png,camerupt,fire,ground
carbink__0000.png,carbink,rock,fairy
carbink__0001.png,carbink,rock,fairy
carbink__0002.png,carbink,rock,fairy
carbink__0003.png,carbink,rock,fairy
carbink__0004.png,carbink,rock,fairy
carbink__0005.png,carbink,rock,fairy
carbink__0006.png,carbink,rock,fairy
carbink__0007.png,carbink,rock,fairy
carbink__0008.png,carbink,rock,fairy
carbink__0009.png,carbink,rock,fairy
carbink__0010.png,carbink,rock,fairy
carbink__0011.png,carbink,rock,fairy
carbink__0012.png,carbink,rock,fairy
carbink__0013.png,carbink,rock,fairy
carbink__0014.png,carbink,rock,fairy
carbink__0015.png,carbink,rock,fairy
carbink__0016.png,carbink,rock,fairy
carbink__0017.png,carbink,rock,fairy
carbink__0018.png,carbink,rock,fairy
carbink__0019.png,carbink,rock,fairy
carbink__0020.png,carbink,rock,fairy
carbink__0021.png,carbink,rock,fairy
carbink__0022.png,carbink,rock,fairy
carbink__0023.png,carbink,rock,fairy
carbink__0024.png,carbink,rock,fairy
carbink__0025.png,carbink,rock,fairy
carvanha__0000.png,carvanha,water,dark
carvanha__0001.png,carvanha,water,dark
carvanha__0002.png,carvanha,water,dark
carvanha__0003.png,carvanha,water,dark
carvanha__0004.png,carvanha,water,dark
carvanha__0005.png,carvanha,water,dark
carvanha__0006.png,carvanha,water,dark
carvanha__0007.png,carvanha,water,dark
carvanha__0008.png,carvanha,water,dark
carvanha__0009.png,carvanha,water,dark
carvanha__0010.png,carvanha,water,dark
carvanha__0011.png,carvanha,water,dark
carvanha__0012.png,carvanha,water,dark
carvanha__0013.png,carvanha,water,dark
cascoon__0000.png,cascoon,bug,
cascoon__0001.png,cascoon,bug,
cascoon__0002.png,cascoon,bug,
cascoon__0003.png,cascoon,bug,
cascoon__0004.png,cascoon,bug,
cascoon__0005.png,cascoon,bug,
cascoon__0006.png,cascoon,bug,
cascoon__0007.png,cascoon,bug,
cascoon__0008.png,cascoon,bug,
cascoon__0009.png,cascoon,bug,
cascoon__0010.png,cascoon,bug,
cascoon__0011.png,cascoon,bug,
cascoon__0012.png,cascoon,bug,
cascoon__0013.png,cascoon,bug,
cascoon__0014.png,cascoon,bug,
cascoon__0015.png,cascoon,bug,
cascoon__0016.png,cascoon,bug,
cascoon__0017.png,cascoon,bug,
cascoon__0018.png,cascoon,bug,
cascoon__0019.png,cascoon,bug,
cascoon__0020.png,cascoon,bug,
cascoon__0021.png,cascoon,bug,
cascoon__0022.png,cascoon,bug,
cascoon__0023.png,cascoon,bug,
cascoon__0024.png,cascoon,bug,
cascoon__0025.png,cascoon,bug,
cascoon__0026.png,cascoon,bug,
castform__0000.png,castform,normal,
castform__0001.png,castform,normal,
castform__0002.png,castform,normal,
castform__0003.png,castform,normal,
castform__0004.png,castform,normal,
castform__0005.png,castform,normal,
castform__0006.png,castform,normal,
castform__0007.png,castform,normal,
castform__0008.png,castform,normal,
castform__0009.png,castform,normal,
castform__0010.png,castform,normal,
castform__0011.png,castform,normal,
caterpie__0000.png,caterpie,bug,
caterpie__0001.png,caterpie,bug,
caterpie__0002.png,caterpie,bug,
caterpie__0003.png,caterpie,bug,
caterpie__0004.png,caterpie,bug,
caterpie__0005.png,caterpie,bug,
caterpie__0006.png,caterpie,bug,
caterpie__0007.png,caterpie,bug,
caterpie__0008.png,caterpie,bug,
caterpie__0009.png,caterpie,bug,
caterpie__0010.png,caterpie,bug,
caterpie__0011.png,caterpie,bug,
